"id","namn","nyval_tillatet","adresser.adressid","adresser.adressrad","adresser.postnummer","adresser.postort","adresser.koordinater.latitud","adresser.koordinater.longitud","adresser.koordinater.north","adresser.koordinater.east","datum"
10072906,"Arbetslivsresurs Ar AB",FALSE,334249,Storgatan 34 C,57431,Vetlanda,57.42887,15.07808,6365130,504688,"2023-11-29"
10072907,"Arbetslivsresurs Ar AB",FALSE,334251,Malmstensgatan 13,33140,Värnamo,57.184994,14.062055,6338369,443306,"2023-11-29"
10072908,"Arbetslivsresurs Ar AB",FALSE,334253,Kvarngatan 12,59330,Västervik,57.758244,16.640268,6402977,597602,"2023-11-29"
10072909,"Arbetslivsresurs Ar AB",FALSE,336803,Brunnsjögatan 6,77635,Hedemora,60.278538,15.982754,6682837,554353,"2023-11-29"
10072909,"Arbetslivsresurs Ar AB",FALSE,334255,Kungsgatan 18,77430,Avesta,60.145638,16.170681,6668207,565008,"2023-11-29"
10072910,"Arbetslivsresurs Ar AB",FALSE,334256,Sjötullsgatan 64,82650,Söderhamn,61.30507,17.06919,6798524,610826,"2023-11-29"
10072911,"Arbetslivsresurs Ar AB",FALSE,335847,Norra Kungsgatan 7,64237,Flen,59.058968,16.590792,6547705,591233,"2023-11-29"
10072911,"Arbetslivsresurs Ar AB",FALSE,334261,Järnvägsgatan 4,64531,Strängnäs,59.3768,17.028622,6583766,615262,"2023-11-29"
10072911,"Arbetslivsresurs Ar AB",FALSE,334259,Fredsgatan 17,64130,Katrineholm,58.994747,16.20635,6540093,569316,"2023-11-29"
10072911,"Arbetslivsresurs Ar AB",FALSE,334260,Köpmangatan 7,64330,Vingåker,59.04263,15.872289,6545126,550052,"2023-11-29"
10072911,"Arbetslivsresurs Ar AB",FALSE,334257,Rademachergatan 1,63220,Eskilstuna,59.37039,16.517307,6582279,586230,"2023-11-29"
10072912,"Arbetslivsresurs Ar AB",FALSE,334262,Trotzgatan 25,79171,Falun,60.609287,15.630146,6719435,534499,"2023-11-29"
10072912,"Arbetslivsresurs Ar AB",FALSE,334263,Kupolen 53,78170,Borlänge,60.48568,15.41759,6705575,522950,"2023-11-29"
10072913,"Arbetslivsresurs Ar AB",FALSE,334264,Första Magasinsgatan 5,80310,Gävle,60.676487,17.15458,6728684,617701,"2023-11-29"
10072913,"Arbetslivsresurs Ar AB",FALSE,335480,Stationsgatan 1,81133,Sandviken,60.614517,16.777906,6721167,597315,"2023-11-29"
10072914,"Bahusia Utveckling AB",FALSE,336852,Odinsgatan 13,41103,Göteborg,57.70878,11.981137,6400295,320147,"2023-11-29"
10072914,"Bahusia Utveckling AB",FALSE,334266,Anders Carlssons gata 7,41755,Göteborg,57.70808,11.944582,6400315,317966,"2023-11-29"
10072915,"Arbetslivsresurs Ar AB",FALSE,334267,Håstaholmen 2,82443,Hudiksvall,61.71811,17.10211,6844573,611105,"2023-11-29"
10072916,"Bahusia Utveckling AB",FALSE,334268,Gustaf Mattssons väg 2,45150,Uddevalla,58.35132,11.92772,6471930,320221,"2023-11-29"
10072917,"Academedia Eductus AB",FALSE,334270,Valthornsvägen 3b,75650,Uppsala,59.81134,17.628714,6633325,647432,"2023-11-29"
10072918,"Academedia Eductus AB",FALSE,334271,Poesigatan 19,70371,Örebro,59.298897,15.18999,6573351,510821,"2023-11-29"
10072919,"Academedia Eductus AB",FALSE,334272,Källgatan 14,72211,Västerås,59.608437,16.540974,6608814,586960,"2023-11-29"
10072920,"Academedia Eductus AB",FALSE,337141,Turebergs allé 2,19162,Sollentuna,59.430416,17.943447,6591674,666957,"2023-11-29"
10072920,"Academedia Eductus AB",FALSE,334273,Stjärntorget 2,16979,Solna,59.37032,18.00343,6585139,670660,"2023-11-29"
10072921,"Academedia Eductus AB",FALSE,334275,Årstaängsvägen 31,11743,Stockholm,59.3088,18.02669,6578353,672292,"2023-11-29"
10072921,"Academedia Eductus AB",FALSE,337153,Vällingbyvägen 24,16265,Vällingby,59.362804,17.872503,6583974,663260,"2023-11-29"
10072922,"Folkuniversitetet Stift Kursverksamheten Vid Sto",FALSE,334277,Merkuriusgatan 1,62141,Visby,57.64669,18.31637,6394217,697908,"2023-11-29"
10072923,"Mentor Doris Grönlund AB",FALSE,334278,Skolgatan 7,81330,Hofors,60.545334,16.288809,6712839,570697,"2023-11-29"
10072924,"Arbetslivsresurs Ar AB",FALSE,334279,Stationsgatan 1,69132,Karlskoga,59.32622,14.512719,6576479,472270,"2023-11-29"
10072925,"Arbetslivsresurs Ar AB",FALSE,334283,Västerlånggatan 21,68130,Kristinehamn,59.312897,14.105449,6575236,449074,"2023-11-29"
10072925,"Arbetslivsresurs Ar AB",FALSE,334282,Ventilgatan 5,65345,Karlstad,59.382015,13.4606695,6583602,412549,"2023-11-29"
10072925,"Arbetslivsresurs Ar AB",FALSE,334280,Viktoriagatan 4,68230,Filipstad,59.71267,14.17051,6619704,453333,"2023-11-29"
10072925,"Arbetslivsresurs Ar AB",FALSE,336379,Västra Storgatan 5,66130,Säffle,59.132423,12.923502,6556646,381171,"2023-11-29"
10072925,"Arbetslivsresurs Ar AB",FALSE,334281,Järnvägsgatan 6,65225,Karlstad,59.379097,13.499604,6583227,414753,"2023-11-29"
10072927,"Sigma Academy AB",FALSE,334294,Kistagången 16,16440,Kista,59.40457,17.950207,6588815,667468,"2023-11-29"
10072928,"Sigma Academy AB",FALSE,336172,Stora Gatan 38,72212,Västerås,59.609516,16.544596,6608939,587162,"2023-11-29"
10072933,"Nercia Bemanning AB",FALSE,334309,Grusgropsvägen 2,70236,Örebro,59.2318,15.144443,6565872,508243,"2023-11-29"
10072934,"Arbetslivsresurs Ar AB",FALSE,334312,Säbygatan 16,26133,Landskrona,55.87431,12.831917,6194216,364355,"2023-11-29"
10072934,"Arbetslivsresurs Ar AB",FALSE,334311,Södergatan 97,25227,Helsingborg,56.03681,12.705005,6212552,357017,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334325,Storgatan 42,29531,Bromölla,56.07421,14.46738,6214467,466846,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334323,Bygatan 17,28971,Sibbhult,56.26444,14.20291,6235797,450628,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334318,Västra Storgatan 51E,29131,Kristianstad,56.02715,14.158916,6209420,447581,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334319,Brobyvägen 3,28931,Knislinge,56.19253,14.085613,6227884,443256,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334314,Vallgatan 13,28132,Hässleholm,56.15684,13.767922,6224219,423472,"2023-11-29"
10072935,"Arbetslivsresurs Ar AB",FALSE,334321,Klockaregatan 4,28331,Osby,56.381886,13.992943,6249039,437814,"2023-11-29"
10072937,"Fiks Group AB",FALSE,334329,Rinmansgatan 18,63346,Eskilstuna,59.382267,16.511396,6583594,585864,"2023-11-29"
10072937,"Fiks Group AB",FALSE,334330,Kungsgatan 14,63219,Eskilstuna,59.37045,16.51446,6582282,586068,"2023-11-29"
10072938,"Jobbklar Sverige AB",FALSE,334331,Södergatan 41,25225,Helsingborg,56.03914,12.703306,6212815,356919,"2023-11-29"
10072938,"Jobbklar Sverige AB",FALSE,335405,Vasatorpsvägen 1,25457,Helsingborg,56.061684,12.728148,6215272,358549,"2023-11-29"
10072938,"Jobbklar Sverige AB",FALSE,334332,Kungsgatan 19,26131,Landskrona,55.870407,12.827137,6193791,364042,"2023-11-29"
10072939,"Fiks Group AB",FALSE,334333,Stora Gatan 44,72212,Västerås,59.609043,16.541967,6608883,587015,"2023-11-29"
10072941,"Arbetslivsresurs Ar AB",FALSE,334336,Drottninggatan 16,28531,Markaryd,56.461823,13.596247,6258364,413501,"2023-11-29"
10072941,"Arbetslivsresurs Ar AB",FALSE,334337,Torngatan 4f,34331,Älmhult,56.555702,14.151904,6268252,447868,"2023-11-29"
10072941,"Arbetslivsresurs Ar AB",FALSE,334335,Stationsgatan 2,34160,Ljungby,56.832294,13.933371,6299225,434915,"2023-11-29"
10072942,"Academedia Eductus AB",FALSE,334339,Linjegatan 5,30250,Halmstad,56.66243,12.88098,6281817,370122,"2023-11-29"
10072942,"Academedia Eductus AB",FALSE,334338,Västervallvägen 4,30250,Halmstad,56.65871,12.88814,6281390,370549,"2023-11-29"
10072943,"Arbetslivsresurs Ar AB",FALSE,337001,Kronobergsgatan 12,35233,Växjö,56.87873,14.81044,6303903,488447,"2023-11-29"
10072943,"Arbetslivsresurs Ar AB",FALSE,334343,Storgatan 9,34230,Alvesta,56.899178,14.5553255,6306251,472914,"2023-11-29"
10072945,"Jobbklar Sverige AB",FALSE,334345,Järnvägsgatan 17,28131,Hässleholm,56.157635,13.763945,6224312,423226,"2023-11-29"
10072945,"Jobbklar Sverige AB",FALSE,334344,Västra Storgatan 62,29153,Kristianstad,56.02554,14.15888,6209241,447576,"2023-11-29"
10072946,"Arbetslivsresurs Ar AB",FALSE,334347,Kattsundsgatan 15,21126,Malmö,55.60698,13.00592,6164143,374384,"2023-11-29"
10072946,"Arbetslivsresurs Ar AB",FALSE,334348,Hamngatan 24,23142,Trelleborg,55.37347,13.154733,6137902,383067,"2023-11-29"
10072947,"Jobbklar Sverige AB",FALSE,334349,Klammerdammsgatan 16,30242,Halmstad,56.675438,12.855898,6283312,368631,"2023-11-29"
10072948,"Jobbklar Sverige AB",FALSE,336673,Första Långgatan 20,41328,Göteborg,57.69959,11.9476185,6399362,318105,"2023-11-29"
10072948,"Jobbklar Sverige AB",FALSE,334350,Herkulesgatan 1,41701,Göteborg,57.72002,11.950726,6401627,318392,"2023-11-29"
10072949,"Arbetslivsresurs Ar AB",FALSE,334351,Industrigatan 4,98231,Gällivare,67.13246,20.6546,7457295,744934,"2023-11-29"
10072950,"Arbetslivsresurs Ar AB",FALSE,334352,Storgatan 78,95331,Haparanda,65.83564,24.139057,7331967,916278,"2023-11-29"
10072951,"Abf Göteborg Vuxenutbildning AB",FALSE,334354,Spånehusvägen 47,21158,Malmö,55.595436,13.01631,6162840,375001,"2023-11-29"
10072952,"Abf Göteborg Vuxenutbildning AB",FALSE,334357,Näverlursgatan 28,42144,Västra Frölunda,57.65262,11.9107,6394236,315667,"2023-11-29"
10072952,"Abf Göteborg Vuxenutbildning AB",FALSE,337186,Kultivatorgatan 3,42465,Angered,57.797615,12.04924,6410001,324633,"2023-11-29"
10072952,"Abf Göteborg Vuxenutbildning AB",FALSE,334358,Södra Allégatan 1B,41301,Göteborg,57.69988,11.95414,6399377,318494,"2023-11-29"
10072952,"Abf Göteborg Vuxenutbildning AB",FALSE,334359,Odinsgatan 17,41103,Göteborg,57.70909,11.98232,6400327,320219,"2023-11-29"
10072953,"Abf Göteborg Vuxenutbildning AB",FALSE,334362,Junogatan 8,45142,Uddevalla,58.345673,11.923351,6471313,319936,"2023-11-29"
10072953,"Abf Göteborg Vuxenutbildning AB",FALSE,334360,Centrumvägen 1,45830,Färgelanda,58.567123,11.99526,6495764,325246,"2023-11-29"
10072956,"Jobbklar Sverige AB",FALSE,334368,Handenterminalen 6,13640,Handen,59.166943,18.135681,6562854,679237,"2023-11-29"
10072960,"Arbetslivsresurs Ar AB",FALSE,334373,Kyrkogatan 25,79230,Mora,61.004055,14.537683,6763327,474999,"2023-11-29"
10072961,"Nercia Bemanning AB",FALSE,334374,Borgarfjordsgatan 16,16440,Kista,59.406517,17.941814,6589011,666982,"2023-11-29"
10072962,"Matchia AB",FALSE,334377,Jakthornsgatan 98,65632,Karlstad,59.4056,13.567892,6586092,418696,"2023-11-29"
10072966,"Academedia Eductus AB",FALSE,334384,Lidaleden 12,60359,Norrköping,58.5734,16.20959,6493185,570349,"2023-11-29"
10072966,"Academedia Eductus AB",FALSE,334385,Vallonvägen 15,61230,Finspång,58.707626,15.772645,6507755,544765,"2023-11-29"
10072968,"Jobbie Sverige AB",FALSE,334391,Sundstorget 2,25221,Helsingborg,56.04746,12.69014,6213768,356130,"2023-11-29"
10072968,"Jobbie Sverige AB",FALSE,334392,Storgatan 24,26232,Ängelholm,56.242363,12.862324,6235109,367525,"2023-11-29"
10072968,"Jobbie Sverige AB",FALSE,334390,Norra Industrigatan 6,26538,Åstorp,56.12972,12.935702,6222437,371696,"2023-11-29"
10072969,"Utbildning i Norrbotten AB",FALSE,334393,Lars Janssonsgatan 20,98131,Kiruna,67.85495,20.226797,7535981,719654,"2023-11-29"
10072971,"Clustera Sverige AB",FALSE,334396,Ynglingavägen 1,17757,Järfälla,59.424973,17.833895,6590799,660771,"2023-11-29"
10072971,"Clustera Sverige AB",FALSE,336923,Gjutartorget 3,19630,Kungsängen,59.47745,17.748312,6596436,655677,"2023-11-29"
10072971,"Clustera Sverige AB",FALSE,334399,Johanneslundsvägen 12,19461,Upplands Väsby,59.506344,17.922457,6600072,665395,"2023-11-29"
10072971,"Clustera Sverige AB",FALSE,334398,Hallonbergsplan 5,17452,Sundbyberg,59.375145,17.968853,6585588,668672,"2023-11-29"
10072972,"Granter AB",FALSE,334397,Gustaf Dalénsgatan 30,41724,Göteborg,57.724052,11.944834,6402091,318061,"2023-11-29"
10072975,"Utbildning i Norrbotten AB",FALSE,334403,Stationsgatan 27A,93332,Arvidsjaur,65.59241,19.175596,7280869,692423,"2023-11-29"
10072978,"Utbildning i Norrbotten AB",FALSE,336567,Hampas gränd 1d,94152,Piteå,65.29299,21.487675,7256672,802161,"2023-11-29"
10072979,"Clockwork Matchning AB",FALSE,337085,Käppuddsgatan 6,82430,Hudiksvall,61.728096,17.108843,6845697,611425,"2023-11-29"
10072980,"Clockwork Matchning AB",FALSE,337277,Rinkebytorget 1,16373,Spånga,59.388405,17.928295,6586961,666304,"2023-11-29"
10072980,"Clockwork Matchning AB",FALSE,334410,Sveavägen 17,11157,Stockholm,59.33466,18.063663,6581327,674264,"2023-11-29"
10072981,"Clockwork Matchning AB",FALSE,334411,Svartbäcksgatan 8,75320,Uppsala,59.8595,17.636917,6638704,647678,"2023-11-29"
10072982,"Clockwork Matchning AB",FALSE,334412,Smedjegatan 16,97233,Luleå,65.58333,22.15289,7292221,829368,"2023-11-29"
10072983,"Eyes4work AB",FALSE,334416,Mälaregatan 4,15171,Södertälje,59.198483,17.627277,6565109,650049,"2023-11-29"
10072983,"Eyes4work AB",FALSE,337212,Grödingevägen 49A,14731,Tumba,59.192642,17.823706,6564918,661290,"2023-11-29"
10072983,"Eyes4work AB",FALSE,334415,Poseidons gränd 3 B,13646,Handen,59.16641,18.13859,6562803,679406,"2023-11-29"
10072983,"Eyes4work AB",FALSE,336878,Alfred Nobels allé 37,14152,Huddinge,59.216373,17.937063,6567838,667646,"2023-11-29"
10072985,"Clockwork Matchning AB",FALSE,334418,Universitetsallén 8,85234,Sundsvall,62.393757,17.299566,6920161,618870,"2023-11-29"
10072986,"Clockwork Matchning AB",FALSE,334420,Renmarkstorget 10,90326,Umeå,63.826397,20.260971,7088339,758698,"2023-11-29"
10072987,"Utbildning i Norrbotten AB",FALSE,334421,Torget 1B,95332,Haparanda,65.83491,24.1359,7331865,916147,"2023-11-29"
10072988,"Clockwork Matchning AB",FALSE,336920,Holmgatan 22,79171,Falun,60.605698,15.632682,6719036,534642,"2023-11-29"
10072990,"Avilon AB",FALSE,336493,Storgatan 4,15330,Järna,59.090313,17.56444,6552930,646924,"2023-11-29"
10072990,"Avilon AB",FALSE,334425,Stationsvägen 14,15138,Södertälje,59.17839,17.647146,6562918,651272,"2023-11-29"
10072991,"Avilon AB",FALSE,336731,Kungsgatan 14,63220,Eskilstuna,59.370388,16.51444,6582275,586067,"2023-11-29"
10072992,"Eyes4work AB",FALSE,334428,Torpavägen 3,46236,Vänersborg,58.37324,12.329344,6473366,343811,"2023-11-29"
10072992,"Eyes4work AB",FALSE,334430,Torggatan 5,46134,Trollhättan,58.2831,12.28676,6463434,340917,"2023-11-29"
10072992,"Eyes4work AB",FALSE,334429,Norra Kyrkogatan 2,45230,Strömstad,58.93849,11.17523,6539498,279943,"2023-11-29"
10072992,"Eyes4work AB",FALSE,334427,Kungsgatan 35,45130,Uddevalla,58.349182,11.94101,6471656,320987,"2023-11-29"
10072993,"Eyes4work AB",FALSE,334434,Brogatan 31,74432,Heby,59.94225,16.859983,6646440,603917,"2023-11-29"
10072993,"Eyes4work AB",FALSE,334435,Centralgatan 14,81538,Tierp,60.34398,17.51445,6692367,638769,"2023-11-29"
10072994,"Start Introab AB",FALSE,334436,Södergatan 76,25225,Helsingborg,56.037457,12.704105,6212626,356963,"2023-11-29"
10072995,"Utbildning i Norrbotten AB",FALSE,334437,Sandviksgatan 35,97232,Luleå,65.58164,22.14609,7291998,829077,"2023-11-29"
10072996,"Clockwork Matchning AB",FALSE,335474,Köpmangatan 18,81139,Sandviken,60.6205,16.77486,6721829,597130,"2023-11-29"
10072996,"Clockwork Matchning AB",FALSE,334439,Nygatan 12,80320,Gävle,60.674572,17.14037,6728445,616932,"2023-11-29"
10073000,"Eyes4work AB",FALSE,334451,Vasagatan 15,72215,Västerås,59.61066,16.54547,6609067,587208,"2023-11-29"
10073000,"Eyes4work AB",FALSE,334449,Drottninggatan 18,73631,Kungsör,59.4245,16.09397,6587832,562074,"2023-11-29"
10073000,"Eyes4work AB",FALSE,334448,Fallhammargatan 1,72133,Västerås,59.60257,16.48525,6608089,583831,"2023-11-29"
10073000,"Eyes4work AB",FALSE,334450,Nygatan 16B,73230,Arboga,59.395535,15.84314,6584400,547883,"2023-11-29"
10073000,"Eyes4work AB",FALSE,337038,Bråstagatan 5,73330,Sala,59.918926,16.605026,6643470,589738,"2023-11-29"
10073000,"Eyes4work AB",FALSE,334453,Västra Långgatan 6,73132,Köping,59.51226,15.99282,6597514,556189,"2023-11-29"
10073001,"Arbetslivsresurs Ar AB",FALSE,334455,Furuhedsvägen 27,95231,Kalix,65.85735,23.166332,7328248,871869,"2023-11-29"
10073003,"Eyes4work AB",FALSE,334460,Järnvägsgatan 2,71130,Lindesberg,59.59429,15.228247,6606252,512887,"2023-11-29"
10073003,"Eyes4work AB",FALSE,334461,Köpmangatan 1,69231,Kumla,59.12907,15.1428,6554433,508173,"2023-11-29"
10073003,"Eyes4work AB",FALSE,337275,Olaigatan 31,70361,Örebro,59.274326,15.219722,6570620,512523,"2023-11-29"
10073004,"Arbetslivsresurs Ar AB",FALSE,334463,Ringvägen 4,87230,Kramfors,62.926876,17.782007,6980496,641236,"2023-11-29"
10073005,"Arbetslivsresurs Ar AB",FALSE,334465,Tornedalsvägen 12,98431,Pajala,67.21025,23.370197,7479179,860904,"2023-11-29"
10073006,"Arbetslivsresurs Ar AB",FALSE,334466,Bryggargatan 14,94163,Piteå,65.320526,21.47597,7259672,801302,"2023-11-29"
10073007,"Arbetslivsresurs Ar AB",FALSE,334467,Storgatan 50,88130,Sollefteå,63.1679,17.26757,7006313,614180,"2023-11-29"
10073008,"Arbetslivsresurs Ar AB",FALSE,334468,Storgatan 6,83335,Strömsund,63.851143,15.558495,7080547,527462,"2023-11-29"
10073009,"Arbetslivsresurs Ar AB",FALSE,334470,Nattviksgatan 6,87145,Härnösand,62.633488,17.929049,6948165,650183,"2023-11-29"
10073009,"Arbetslivsresurs Ar AB",FALSE,334471,Terminalvägen 30,86136,Timrå,62.49959,17.338497,6932018,620455,"2023-11-29"
10073009,"Arbetslivsresurs Ar AB",FALSE,334469,Thulegatan 16a,85232,Sundsvall,62.388954,17.303371,6919633,619085,"2023-11-29"
10073010,"Arbetslivsresurs Ar AB",FALSE,334472,Nygatan 14,90327,Umeå,63.8278,20.26,7088491,758638,"2023-11-29"
10073011,"Arbetslivsresurs Ar AB",FALSE,334473,Torggatan 10,89133,Örnsköldsvik,63.28882,18.712658,7023159,686118,"2023-11-29"
10073012,"Arbetslivsresurs Ar AB",FALSE,334474,Kyrkgatan 45,83134,Östersund,63.17661,14.639201,7005318,481835,"2023-11-29"
10073013,"Arbetslivsresurs Ar AB",FALSE,334475,Slottsgatan 23,61132,Nyköping,58.75236,17.008293,6514219,616197,"2023-11-29"
10073013,"Arbetslivsresurs Ar AB",FALSE,334476,Sjögatan 30,61333,Oxelösund,58.675335,17.114151,6505834,622592,"2023-11-29"
10073014,"Arbetslivsresurs Ar AB",FALSE,334481,Stora Gatan 44A,72212,Västerås,59.609303,16.542461,6608912,587042,"2023-11-29"
10073014,"Arbetslivsresurs Ar AB",FALSE,334480,Fallhammargatan 3A,72133,Västerås,59.603703,16.484533,6608214,583788,"2023-11-29"
10073014,"Arbetslivsresurs Ar AB",FALSE,334479,Drottninggatan 11,73330,Sala,59.92087,16.604464,6643686,589701,"2023-11-29"
10073014,"Arbetslivsresurs Ar AB",FALSE,334482,Västra Långgatan 1,73132,Köping,59.51297,15.992852,6597593,556190,"2023-11-29"
10073015,"Arbetslivsresurs Ar AB",FALSE,334884,Parkgatan 4,74232,Östhammar,60.258305,18.371136,6684945,686512,"2023-11-29"
10073015,"Arbetslivsresurs Ar AB",FALSE,335958,Kungsängsgatan 74,75318,Uppsala,59.849514,17.65808,6637640,648908,"2023-11-29"
10073016,"Arbetslivsresurs Ar AB",FALSE,334484,Hagagatan 51 a,70346,Örebro,59.27041,15.169482,6570175,509661,"2023-11-29"
10073016,"Arbetslivsresurs Ar AB",FALSE,336255,Prästgatan 11A,71130,Lindesberg,59.5928,15.228296,6606086,512890,"2023-11-29"
10073016,"Arbetslivsresurs Ar AB",FALSE,334487,Västra Storgatan 7,69430,Hallsberg,59.06598,15.109288,6547404,506267,"2023-11-29"
10073016,"Arbetslivsresurs Ar AB",FALSE,334486,Peppargatan 25,70218,Örebro,59.253883,15.216045,6568343,512321,"2023-11-29"
10073017,"Kollega - matchning, rekrytering och bemanning",FALSE,334490,Regementsgatan 2,62150,Visby,57.61309,18.278921,6390370,695855,"2023-11-29"
10073018,"Kollega - matchning, rekrytering och bemanning",FALSE,336108,Folkparksvägen 50,59361,Västervik,57.761253,16.606281,6403263,595572,"2023-11-29"
10073019,"Kollega - matchning, rekrytering och bemanning",FALSE,334492,Bondegränd 1,59840,Vimmerby,57.669044,15.845211,6392179,550419,"2023-11-29"
10073019,"Kollega - matchning, rekrytering och bemanning",FALSE,334996,Norra Oskarsgatan 66,57735,Hultsfred,57.49807,15.837639,6373140,550202,"2023-11-29"
10073021,"Kollega - matchning, rekrytering och bemanning",FALSE,334886,Harald Olsgatan 9,71431,Kopparberg,59.874557,14.998509,6637441,499917,"2023-11-29"
10073025,"Performiq AB",FALSE,334508,Missionsvägen 14,16733,Bromma,59.34161,17.984503,6581895,669728,"2023-11-29"
10073025,"Performiq AB",FALSE,334509,Hammarbybacken 31,12145,Johanneshov,59.300686,18.084381,6577600,675617,"2023-11-29"
10073026,"Allgencia AB",FALSE,334511,Bromsvägen 1,89160,Örnsköldsvik,63.281754,18.74087,7022454,687577,"2023-11-29"
10073027,"Allgencia AB",FALSE,334512,Järnvägsgatan 51,88131,Sollefteå,63.166042,17.270952,7006112,614358,"2023-11-29"
10073029,"Miljonbemanning AB",FALSE,334516,Claesgatan 8,21426,Malmö,55.589756,13.008583,6162222,374496,"2023-11-29"
10073029,"Miljonbemanning AB",FALSE,334514,Hyacintgatan 2,21526,Malmö,55.57287,12.987655,6160381,373123,"2023-11-29"
10073029,"Miljonbemanning AB",FALSE,336482,Övägen 8,21642,Limhamn,55.587727,12.924943,6162150,369219,"2023-11-29"
10073030,"Miljonbemanning AB",FALSE,334517,Municipalgatan 3,28233,Tyringe,56.160683,13.594581,6224853,412714,"2023-11-29"
10073033,"Sigruns Consulting HB",FALSE,334523,Almbacksgatan 18,21154,Malmö,55.596817,13.010918,6163003,374666,"2023-11-29"
10073034,"Miljonbemanning AB",FALSE,335804,Blendas gata 59,42251,Hisings Backa,57.74347,11.970777,6404183,319702,"2023-11-29"
10073034,"Miljonbemanning AB",FALSE,334526,Hisingsgatan 28,41703,Göteborg,57.7191,11.944801,6401541,318035,"2023-11-29"
10073034,"Miljonbemanning AB",FALSE,334527,Kosmosgatan 35,41521,Göteborg,57.75113,12.069256,6404777,325599,"2023-11-29"
10073034,"Miljonbemanning AB",FALSE,334525,Ättehögsgatan 8,41674,Göteborg,57.72016,12.032095,6401427,323237,"2023-11-29"
10073034,"Miljonbemanning AB",FALSE,334524,Odinsgatan 13,41103,Göteborg,57.70879,11.981139,6400296,320147,"2023-11-29"
